名前,グレード,レベル,スキル名,スキルLv
白兎剣斧ネーヴェスレ,10,1,ロックオン,1
白兎剣斧ネーヴェスレ,10,5,ロックオン,1
白兎剣斧,8,1,ロックオン,1
白兎剣斧,9,1,ロックオン,1
白兎剣斧,10,1,ロックオン,1
白兎剣斧,10,5,ロックオン,1
スレイペンギング,8,1,ガード性能,1
スレイペンギング,9,1,ガード性能,1
スレイペンギング,10,1,ガード性能,1
スレイペンギング,10,5,ガード性能,1
スレイペンギーゴ,8,1,ガード性能,1
スレイペンギーゴ,9,1,ガード性能,1
スレイペンギーゴ,10,1,ガード性能,1
スレイペンギーゴ,10,5,ガード性能,1
討滅の尖兵,6,1,狩人の結束,1
討滅の尖兵,7,1,狩人の結束,1
討滅の尖兵,8,1,狩人の結束,1
討滅の尖兵,8,1,破壊王,2
討滅の尖兵,9,1,狩人の結束,1
討滅の尖兵,9,1,破壊王,2
討滅の尖兵,10,1,狩人の結束,1
討滅の尖兵,10,1,破壊王,2
討滅の尖兵,10,5,狩人の結束,1
討滅の尖兵,10,5,破壊王,2
残滅の爪,6,1,狩人の結束,1
残滅の爪,7,1,狩人の結束,1
残滅の爪,8,1,狩人の結束,1
残滅の爪,8,1,破壊王,2
残滅の爪,9,1,狩人の結束,1
残滅の爪,9,1,破壊王,2
残滅の爪,10,1,狩人の結束,1
残滅の爪,10,1,破壊王,2
残滅の爪,10,5,狩人の結束,1
残滅の爪,10,5,破壊王,2
滅鬼の狂器,6,1,狩人の結束,1
滅鬼の狂器,7,1,狩人の結束,1
滅鬼の狂器,8,1,狩人の結束,1
滅鬼の狂器,8,1,破壊王,2
滅鬼の狂器,9,1,狩人の結束,1
滅鬼の狂器,9,1,破壊王,2
滅鬼の狂器,10,1,狩人の結束,1
滅鬼の狂器,10,1,破壊王,2
滅鬼の狂器,10,5,狩人の結束,1
滅鬼の狂器,10,5,破壊王,2
滅尽の一刀,6,1,狩人の結束,1
滅尽の一刀,7,1,狩人の結束,1
滅尽の一刀,8,1,狩人の結束,1
滅尽の一刀,8,1,破壊王,2
滅尽の一刀,9,1,狩人の結束,1
滅尽の一刀,9,1,破壊王,2
滅尽の一刀,10,1,狩人の結束,1
滅尽の一刀,10,1,破壊王,2
滅尽の一刀,10,5,狩人の結束,1
滅尽の一刀,10,5,破壊王,2
潰滅の一撃,6,1,狩人の結束,1
潰滅の一撃,7,1,狩人の結束,1
潰滅の一撃,8,1,狩人の結束,1
潰滅の一撃,8,1,破壊王,2
潰滅の一撃,9,1,狩人の結束,1
潰滅の一撃,9,1,破壊王,2
潰滅の一撃,10,1,狩人の結束,1
潰滅の一撃,10,1,破壊王,2
潰滅の一撃,10,5,狩人の結束,1
潰滅の一撃,10,5,破壊王,2
亡滅の腕,6,1,狩人の結束,1
亡滅の腕,7,1,狩人の結束,1
亡滅の腕,8,1,狩人の結束,1
亡滅の腕,8,1,破壊王,2
亡滅の腕,9,1,狩人の結束,1
亡滅の腕,9,1,破壊王,2
亡滅の腕,10,1,狩人の結束,1
亡滅の腕,10,1,破壊王,2
亡滅の腕,10,5,狩人の結束,1
亡滅の腕,10,5,破壊王,2
焼滅の種火,6,1,狩人の結束,1
焼滅の種火,7,1,狩人の結束,1
焼滅の種火,8,1,狩人の結束,1
焼滅の種火,8,1,破壊王,2
焼滅の種火,9,1,狩人の結束,1
焼滅の種火,9,1,破壊王,2
焼滅の種火,10,1,狩人の結束,1
焼滅の種火,10,1,破壊王,2
焼滅の種火,10,5,狩人の結束,1
焼滅の種火,10,5,破壊王,2
断滅の一閃,6,1,狩人の結束,1
断滅の一閃,7,1,狩人の結束,1
断滅の一閃,8,1,狩人の結束,1
断滅の一閃,8,1,破壊王,2
断滅の一閃,9,1,狩人の結束,1
断滅の一閃,9,1,破壊王,2
断滅の一閃,10,1,狩人の結束,1
断滅の一閃,10,1,破壊王,2
断滅の一閃,10,5,狩人の結束,1
断滅の一閃,10,5,破壊王,2
壊滅の一束,6,1,狩人の結束,1
壊滅の一束,7,1,狩人の結束,1
壊滅の一束,8,1,狩人の結束,1
壊滅の一束,8,1,破壊王,2
壊滅の一束,9,1,狩人の結束,1
壊滅の一束,9,1,破壊王,2
壊滅の一束,10,1,狩人の結束,1
壊滅の一束,10,1,破壊王,2
壊滅の一束,10,5,狩人の結束,1
壊滅の一束,10,5,破壊王,2
破滅の引金,6,1,狩人の結束,1
破滅の引金,7,1,狩人の結束,1
破滅の引金,8,1,狩人の結束,1
破滅の引金,8,1,破壊王,2
破滅の引金,9,1,狩人の結束,1
破滅の引金,9,1,破壊王,2
破滅の引金,10,1,狩人の結束,1
破滅の引金,10,1,破壊王,2
破滅の引金,10,5,狩人の結束,1
破滅の引金,10,5,破壊王,2
撃滅の砲火,6,1,狩人の結束,1
撃滅の砲火,7,1,狩人の結束,1
撃滅の砲火,8,1,狩人の結束,1
撃滅の砲火,8,1,破壊王,2
撃滅の砲火,9,1,狩人の結束,1
撃滅の砲火,9,1,破壊王,2
撃滅の砲火,10,1,狩人の結束,1
撃滅の砲火,10,1,破壊王,2
撃滅の砲火,10,5,狩人の結束,1
撃滅の砲火,10,5,破壊王,2
必滅の一矢,6,1,狩人の結束,1
必滅の一矢,7,1,狩人の結束,1
必滅の一矢,8,1,狩人の結束,1
必滅の一矢,8,1,破壊王,2
必滅の一矢,9,1,狩人の結束,1
必滅の一矢,9,1,破壊王,2
必滅の一矢,10,1,狩人の結束,1
必滅の一矢,10,1,破壊王,2
必滅の一矢,10,5,狩人の結束,1
必滅の一矢,10,5,破壊王,2
寂滅の一節,6,1,狩人の結束,1
寂滅の一節,7,1,狩人の結束,1
寂滅の一節,8,1,狩人の結束,1
寂滅の一節,8,1,破壊王,2
寂滅の一節,9,1,狩人の結束,1
寂滅の一節,9,1,破壊王,2
寂滅の一節,10,1,狩人の結束,1
寂滅の一節,10,1,破壊王,2
寂滅の一節,10,5,狩人の結束,1
寂滅の一節,10,5,破壊王,2
禍ツ剣ノ幽鬼アフティ,8,1,破壊王,1
禍ツ剣ノ幽鬼アフティ,9,1,破壊王,1
禍ツ剣ノ幽鬼アフティ,10,1,破壊王,1
禍ツ剣ノ幽鬼アフティ,10,5,破壊王,1
禍ツ剣【封】,8,1,破壊王,1
禍ツ剣【封】,9,1,破壊王,1
禍ツ剣【封】,10,1,破壊王,1
禍ツ剣【封】,10,5,破壊王,1
禍ツ刃ノ幽鬼イステヤ,8,1,破壊王,1
禍ツ刃ノ幽鬼イステヤ,9,1,破壊王,1
禍ツ刃ノ幽鬼イステヤ,10,1,破壊王,1
禍ツ刃ノ幽鬼イステヤ,10,5,破壊王,1
禍ツ刃【封】,8,1,破壊王,1
禍ツ刃【封】,9,1,破壊王,1
禍ツ刃【封】,10,1,破壊王,1
禍ツ刃【封】,10,5,破壊王,1
禍ツ大剣ノ幽鬼ムダン,8,1,破壊王,1
禍ツ大剣ノ幽鬼ムダン,9,1,破壊王,1
禍ツ大剣ノ幽鬼ムダン,10,1,破壊王,1
禍ツ大剣ノ幽鬼ムダン,10,5,破壊王,1
禍ツ大剣【封】,8,1,破壊王,1
禍ツ大剣【封】,9,1,破壊王,1
禍ツ大剣【封】,10,1,破壊王,1
禍ツ大剣【封】,10,5,破壊王,1
禍ツ太刀ノ幽鬼アガラ,8,1,破壊王,1
禍ツ太刀ノ幽鬼アガラ,9,1,破壊王,1
禍ツ太刀ノ幽鬼アガラ,10,1,破壊王,1
禍ツ太刀ノ幽鬼アガラ,10,5,破壊王,1
禍ツ太刀【封】,8,1,破壊王,1
禍ツ太刀【封】,9,1,破壊王,1
禍ツ太刀【封】,10,1,破壊王,1
禍ツ太刀【封】,10,5,破壊王,1
禍ツ槌ノ幽鬼グラージ,8,1,破壊王,1
禍ツ槌ノ幽鬼グラージ,9,1,破壊王,1
禍ツ槌ノ幽鬼グラージ,10,1,破壊王,1
禍ツ槌ノ幽鬼グラージ,10,5,破壊王,1
禍ツ槌【封】,8,1,破壊王,1
禍ツ槌【封】,9,1,破壊王,1
禍ツ槌【封】,10,1,破壊王,1
禍ツ槌【封】,10,5,破壊王,1
禍ツ槍ノ幽鬼ラコレー,8,1,破壊王,1
禍ツ槍ノ幽鬼ラコレー,9,1,破壊王,1
禍ツ槍ノ幽鬼ラコレー,10,1,破壊王,1
禍ツ槍ノ幽鬼ラコレー,10,5,破壊王,1
禍ツ槍【封】,8,1,破壊王,1
禍ツ槍【封】,9,1,破壊王,1
禍ツ槍【封】,10,1,破壊王,1
禍ツ槍【封】,10,5,破壊王,1
禍ツ砲槍ノ幽鬼レコル,8,1,破壊王,1
禍ツ砲槍ノ幽鬼レコル,9,1,破壊王,1
禍ツ砲槍ノ幽鬼レコル,10,1,破壊王,1
禍ツ砲槍ノ幽鬼レコル,10,5,破壊王,1
禍ツ砲槍【封】,8,1,破壊王,1
禍ツ砲槍【封】,9,1,破壊王,1
禍ツ砲槍【封】,10,1,破壊王,1
禍ツ砲槍【封】,10,5,破壊王,1
禍ツ斧ノ幽鬼シムタス,8,1,破壊王,1
禍ツ斧ノ幽鬼シムタス,9,1,破壊王,1
禍ツ斧ノ幽鬼シムタス,10,1,破壊王,1
禍ツ斧ノ幽鬼シムタス,10,5,破壊王,1
禍ツ斧【封】,8,1,破壊王,1
禍ツ斧【封】,9,1,破壊王,1
禍ツ斧【封】,10,1,破壊王,1
禍ツ斧【封】,10,5,破壊王,1
禍ツ鉞ノ幽鬼グロル,8,1,破壊王,1
禍ツ鉞ノ幽鬼グロル,9,1,破壊王,1
禍ツ鉞ノ幽鬼グロル,10,1,破壊王,1
禍ツ鉞ノ幽鬼グロル,10,5,破壊王,1
禍ツ鉞【封】,8,1,破壊王,1
禍ツ鉞【封】,9,1,破壊王,1
禍ツ鉞【封】,10,1,破壊王,1
禍ツ鉞【封】,10,5,破壊王,1
禍ツ弩ノ幽鬼ドシュー,8,1,破壊王,1
禍ツ弩ノ幽鬼ドシュー,9,1,破壊王,1
禍ツ弩ノ幽鬼ドシュー,10,1,破壊王,1
禍ツ弩ノ幽鬼ドシュー,10,5,破壊王,1
禍ツ弩【封】,8,1,破壊王,1
禍ツ弩【封】,9,1,破壊王,1
禍ツ弩【封】,10,1,破壊王,1
禍ツ弩【封】,10,5,破壊王,1
禍ツ大筒ノ幽鬼セッド,8,1,破壊王,1
禍ツ大筒ノ幽鬼セッド,9,1,破壊王,1
禍ツ大筒ノ幽鬼セッド,10,1,破壊王,1
禍ツ大筒ノ幽鬼セッド,10,5,破壊王,1
禍ツ大筒【封】,8,1,破壊王,1
禍ツ大筒【封】,9,1,破壊王,1
禍ツ大筒【封】,10,1,破壊王,1
禍ツ大筒【封】,10,5,破壊王,1
禍ツ弓ノ幽鬼キューヌ,8,1,破壊王,1
禍ツ弓ノ幽鬼キューヌ,9,1,破壊王,1
禍ツ弓ノ幽鬼キューヌ,10,1,破壊王,1
禍ツ弓ノ幽鬼キューヌ,10,5,破壊王,1
禍ツ弓【封】,8,1,破壊王,1
禍ツ弓【封】,9,1,破壊王,1
禍ツ弓【封】,10,1,破壊王,1
禍ツ弓【封】,10,5,破壊王,1
禍ツ琵琶ノ幽鬼ウラザ,8,1,破壊王,1
禍ツ琵琶ノ幽鬼ウラザ,9,1,破壊王,1
禍ツ琵琶ノ幽鬼ウラザ,10,1,破壊王,1
禍ツ琵琶ノ幽鬼ウラザ,10,5,破壊王,1
禍ツ琵琶【封】,8,1,破壊王,1
禍ツ琵琶【封】,9,1,破壊王,1
禍ツ琵琶【封】,10,1,破壊王,1
禍ツ琵琶【封】,10,5,破壊王,1
金獣棍【禁忌】,8,1,KO術,2
金獣棍【禁忌】,9,1,KO術,2
金獣棍【禁忌】,10,1,KO術,2
金獣棍【禁忌】,10,5,KO術,2
金獣棍,8,1,KO術,2
金獣棍,9,1,KO術,2
金獣棍,10,1,KO術,2
金獣棍,10,5,KO術,2
闘神鬼【大嶽丸】,8,1,強化持続,2
闘神鬼【大嶽丸】,9,1,強化持続,2
闘神鬼【大嶽丸】,10,1,強化持続,2
闘神鬼【大嶽丸】,10,5,強化持続,2
闘鬼【高丸】,8,1,強化持続,2
闘鬼【高丸】,9,1,強化持続,2
闘鬼【高丸】,10,1,強化持続,2
闘鬼【高丸】,10,5,強化持続,2
大鬼金棒,8,1,逆恨み,2
大鬼金棒,9,1,逆恨み,2
大鬼金棒,10,1,逆恨み,2
大鬼金棒,10,5,逆恨み,2
鬼金棒,8,1,逆恨み,2
鬼金棒,9,1,逆恨み,2
鬼金棒,10,1,逆恨み,2
鬼金棒,10,5,逆恨み,2
大鬼薙刀,8,1,集中,1
大鬼薙刀,9,1,集中,1
大鬼薙刀,10,1,集中,1
大鬼薙刀,10,5,集中,1
鬼薙刀,8,1,集中,1
鬼薙刀,9,1,集中,1
鬼薙刀,10,1,集中,1
鬼薙刀,10,5,集中,1
怒髪豪ダイラージャン,8,1,破壊王,1
怒髪豪ダイラージャン,9,1,破壊王,1
怒髪豪ダイラージャン,10,1,破壊王,1
怒髪豪ダイラージャン,10,5,破壊王,1
怒髪鎚,8,1,破壊王,1
怒髪鎚,9,1,破壊王,1
怒髪鎚,10,1,破壊王,1
怒髪鎚,10,5,破壊王,1
大鬼槍ラージャン,8,1,連撃,2
大鬼槍ラージャン,9,1,連撃,2
大鬼槍ラージャン,10,1,連撃,2
大鬼槍ラージャン,10,5,連撃,2
鬼槍ラージャン,8,1,連撃,2
鬼槍ラージャン,9,1,連撃,2
鬼槍ラージャン,10,1,連撃,2
鬼槍ラージャン,10,5,連撃,2
雷鬼銃槍ドラガン,8,1,装填防御,1
雷鬼銃槍ドラガン,9,1,装填防御,1
雷鬼銃槍ドラガン,10,1,装填防御,1
雷鬼銃槍ドラガン,10,5,装填防御,1
鬼銃槍,8,1,装填防御,1
鬼銃槍,9,1,装填防御,1
鬼銃槍,10,1,装填防御,1
鬼銃槍,10,5,装填防御,1
金剛剣斧カンナリ,8,1,闘気活性,1
金剛剣斧カンナリ,9,1,闘気活性,1
金剛剣斧カンナリ,10,1,闘気活性,1
金剛剣斧カンナリ,10,5,闘気活性,1
金剛剣斧,8,1,闘気活性,1
金剛剣斧,9,1,闘気活性,1
金剛剣斧,10,1,闘気活性,1
金剛剣斧,10,5,闘気活性,1
金剛盾斧イカヅチ,8,1,早業,1
金剛盾斧イカヅチ,9,1,早業,1
金剛盾斧イカヅチ,10,1,早業,1
金剛盾斧イカヅチ,10,5,早業,1
金剛盾斧,8,1,早業,1
金剛盾斧,9,1,早業,1
金剛盾斧,10,1,早業,1
金剛盾斧,10,5,早業,1
金獅子筒【万雷】,8,1,砲術,1
金獅子筒【万雷】,9,1,砲術,1
金獅子筒【万雷】,10,1,砲術,1
金獅子筒【万雷】,10,5,砲術,1
ラージャンデグ,8,1,砲術,1
ラージャンデグ,9,1,砲術,1
ラージャンデグ,10,1,砲術,1
ラージャンデグ,10,5,砲術,1
金獅子砲【重雷】,8,1,攻めの守勢,2
金獅子砲【重雷】,9,1,攻めの守勢,2
金獅子砲【重雷】,10,1,攻めの守勢,2
金獅子砲【重雷】,10,5,攻めの守勢,2
金獅子砲,8,1,攻めの守勢,2
金獅子砲,9,1,攻めの守勢,2
金獅子砲,10,1,攻めの守勢,2
金獅子砲,10,5,攻めの守勢,2
雷弓【百獣王】,8,1,尻上がり,2
雷弓【百獣王】,9,1,尻上がり,2
雷弓【百獣王】,10,1,尻上がり,2
雷弓【百獣王】,10,5,尻上がり,2
雷弓【獣王】,8,1,尻上がり,2
雷弓【獣王】,9,1,尻上がり,2
雷弓【獣王】,10,1,尻上がり,2
雷弓【獣王】,10,5,尻上がり,2
電電太鼓【雷轟】,8,1,闘気活性,1
電電太鼓【雷轟】,9,1,闘気活性,1
電電太鼓【雷轟】,10,1,闘気活性,1
電電太鼓【雷轟】,10,5,闘気活性,1
電電太鼓,8,1,闘気活性,1
電電太鼓,9,1,闘気活性,1
電電太鼓,10,1,闘気活性,1
電電太鼓,10,5,闘気活性,1
暁の双剣シルツァリ,8,1,ロックオン,1
暁の双剣シルツァリ,9,1,ロックオン,1
暁の双剣シルツァリ,10,1,ロックオン,1
暁の双剣シルツァリ,10,5,ロックオン,1
シルムズベネット,8,1,ロックオン,1
シルムズベネット,9,1,ロックオン,1
シルムズベネット,10,1,ロックオン,1
シルムズベネット,10,5,ロックオン,1
暁の大剣シルヴァリエ,8,1,ロックオン,1
暁の大剣シルヴァリエ,9,1,ロックオン,1
暁の大剣シルヴァリエ,10,1,ロックオン,1
暁の大剣シルヴァリエ,10,5,ロックオン,1
シルムズブレイド,8,1,ロックオン,1
シルムズブレイド,9,1,ロックオン,1
シルムズブレイド,10,1,ロックオン,1
シルムズブレイド,10,5,ロックオン,1
暁の刺刀シルカヴァレ,8,1,ロックオン,1
暁の刺刀シルカヴァレ,9,1,ロックオン,1
暁の刺刀シルカヴァレ,10,1,ロックオン,1
暁の刺刀シルカヴァレ,10,5,ロックオン,1
シルムズサーブル,8,1,ロックオン,1
シルムズサーブル,9,1,ロックオン,1
シルムズサーブル,10,1,ロックオン,1
シルムズサーブル,10,5,ロックオン,1
暁の突槍シルリッター,8,1,ロックオン,1
暁の突槍シルリッター,9,1,ロックオン,1
暁の突槍シルリッター,10,1,ロックオン,1
暁の突槍シルリッター,10,5,ロックオン,1
シルムズランシア,8,1,ロックオン,1
シルムズランシア,9,1,ロックオン,1
シルムズランシア,10,1,ロックオン,1
シルムズランシア,10,5,ロックオン,1
暁の銃槍シルエクス,8,1,ロックオン,1
暁の銃槍シルエクス,9,1,ロックオン,1
暁の銃槍シルエクス,10,1,ロックオン,1
暁の銃槍シルエクス,10,5,ロックオン,1
シルムズガリング,8,1,ロックオン,1
シルムズガリング,9,1,ロックオン,1
シルムズガリング,10,1,ロックオン,1
シルムズガリング,10,5,ロックオン,1
暁の剣斧シルファリス,8,1,ロックオン,1
暁の剣斧シルファリス,9,1,ロックオン,1
暁の剣斧シルファリス,10,1,ロックオン,1
暁の剣斧シルファリス,10,5,ロックオン,1
シルムズファーネ,8,1,ロックオン,1
シルムズファーネ,9,1,ロックオン,1
シルムズファーネ,10,1,ロックオン,1
シルムズファーネ,10,5,ロックオン,1
テオ＝エンブレム,6,1,狩人の結束,1
テオ＝エンブレム,7,1,狩人の結束,1
テオ＝エンブレム,8,1,狩人の結束,1
テオ＝エンブレム,8,1,火事場力,2
テオ＝エンブレム,9,1,狩人の結束,1
テオ＝エンブレム,9,1,火事場力,2
テオ＝エンブレム,10,1,狩人の結束,1
テオ＝エンブレム,10,1,火事場力,2
テオ＝エンブレム,10,5,狩人の結束,1
テオ＝エンブレム,10,5,火事場力,2
キングテスカブレイド,6,1,狩人の結束,1
キングテスカブレイド,7,1,狩人の結束,1
キングテスカブレイド,8,1,狩人の結束,1
キングテスカブレイド,8,1,火事場力,2
キングテスカブレイド,9,1,狩人の結束,1
キングテスカブレイド,9,1,火事場力,2
キングテスカブレイド,10,1,狩人の結束,1
キングテスカブレイド,10,1,火事場力,2
キングテスカブレイド,10,5,狩人の結束,1
キングテスカブレイド,10,5,火事場力,2
帝王刀【陽炎】,6,1,狩人の結束,1
帝王刀【陽炎】,7,1,狩人の結束,1
帝王刀【陽炎】,8,1,狩人の結束,1
帝王刀【陽炎】,8,1,火事場力,2
帝王刀【陽炎】,9,1,狩人の結束,1
帝王刀【陽炎】,9,1,火事場力,2
帝王刀【陽炎】,10,1,狩人の結束,1
帝王刀【陽炎】,10,1,火事場力,2
帝王刀【陽炎】,10,5,狩人の結束,1
帝王刀【陽炎】,10,5,火事場力,2
テオ＝クラリア,6,1,狩人の結束,1
テオ＝クラリア,7,1,狩人の結束,1
テオ＝クラリア,8,1,狩人の結束,1
テオ＝クラリア,8,1,火事場力,2
テオ＝クラリア,9,1,狩人の結束,1
テオ＝クラリア,9,1,火事場力,2
テオ＝クラリア,10,1,狩人の結束,1
テオ＝クラリア,10,1,火事場力,2
テオ＝クラリア,10,5,狩人の結束,1
テオ＝クラリア,10,5,火事場力,2
テオ＝ロア,6,1,狩人の結束,1
